"accountId";"cardId";"operation";"merchant";"brandMerchant";"mcc";"purchaseAmount";"purchaseDate"
"194080";"154929";"Compra Pré-Pago Débito Visa";"Visa";"REDE MONTE CARLO - AME   AMERICANA    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"5.99";"2024-10-02 07:56:00"
"190048";"63459";"Compra Pré-Pago Débito Visa";"Visa";"REDE MONTE CARLO - AME   AMERICANA    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"11.97";"2024-10-02 07:57:00"
"295429";"63476";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE DA KENIA     PAULINIA     BR";"EATING PLACES AND RESTAURANTS";"17.00";"2024-10-02 07:57:00"
"98930";"171274";"Compra Pré-Pago Débito Visa";"Visa";"LUCIANO VIAPI            ARAQUARI     BR";"EATING PLACES AND RESTAURANTS";"21.00";"2024-10-02 07:58:00"
"310637";"54006";"Compra Pré-Pago Débito Visa";"Visa";"ESPETO DE OURO CH        GUAICARA     BR";"EATING PLACES AND RESTAURANTS";"12.00";"2024-10-02 07:58:00"
"107733";"125971";"Compra Pré-Pago Débito Visa";"Visa";"NETFLIX.COM              SAO PAULO    BR";"CABLE, SATELLITE, AND OTHER PAY TELEVISION AND RADIO SERVICES";"20.90";"2024-10-02 07:58:00"
"211368";"87910";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO PAG MENOS     MARIALVA     BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"229.20";"2024-10-02 07:58:00"
"258952";"145764";"Compra Pré-Pago Débito Visa";"Visa";"AutoPosto                LINDOESTE    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"4904.20";"2024-10-02 07:58:00"
"218308";"158184";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE              RIO GRANDE   BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"23.00";"2024-10-02 07:59:00"
"264596";"138893";"Compra Pré-Pago Débito Visa";"Visa";"PostoP                   BELA VISTA DOBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"410.50";"2024-10-02 08:01:00"
"264298";"120391";"Compra Pré-Pago Débito Visa";"Visa";"MP *PARADADOLANCH        PARANAGU     BR";"FAST FOOD RESTAURANTS";"9.00";"2024-10-02 08:01:00"
"306813";"159946";"Compra Pré-Pago Débito Visa";"Visa";"CAFE DO EDINHO           PARANAIBA    BR";"PROFESSIONAL SERVICES, NOT ELSEWHERE CLASSIFIED";"17.00";"2024-10-02 08:02:00"
"308768";"53554";"Compra Pré-Pago Débito Visa";"Visa";"CASA DA BORRACHA         IGARAPAVA    BR";"AUTOMOTIVE PARTS AND ACCESSORIES STORES";"86.00";"2024-10-02 08:04:00"
"180536";"67796";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE AEROPORTO    GUARAPUAVA   BR";"EATING PLACES AND RESTAURANTS";"15.00";"2024-10-02 08:04:00"
"44862";"44854";"Compra Pré-Pago Débito Visa";"Visa";"PostoPiloto7             ROLANDIA     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1199.16";"2024-10-02 08:04:00"
"75867";"171566";"Compra Pré-Pago Débito Visa";"Visa";"JulioCesarAntunes        GUARAPUAVA   BR";"GROCERY STORES AND SUPERMARKETS";"20.00";"2024-10-02 08:04:00"
"62562";"62554";"Compra Pré-Pago Débito Visa";"Visa";"ASSAI ATACADISTA         SAO PAULO    BR";"WHOLESALE CLUBS";"37.94";"2024-10-02 08:04:00"
"42603";"103810";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO SANTA LUCIA   BARIRI       BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"11.00";"2024-10-02 08:05:00"
"77256";"77248";"Compra Pré-Pago Débito Visa";"Visa";"ANDREIA CRISTINA RIBEI   PRIMEIRO DE MBR";"BAKERIES";"12.00";"2024-10-02 08:06:00"
"77258";"77250";"Compra Pré-Pago Débito Visa";"Visa";"ADILSON FERREIRA DA SIL  SAO MARTINHO BR";"CONSTRUCTION MATERIALS, NOT ELSEWHERE CLASSIFIED";"13.00";"2024-10-02 08:07:00"
"255219";"148248";"Compra Pré-Pago Débito Visa";"Visa";"EDERALDO RODRIGUE        PARANAPANEMA BR";"GROCERY STORES AND SUPERMARKETS";"46.90";"2024-10-02 08:08:00"
"306054";"166791";"Compra Pré-Pago Débito Visa";"Visa";"EPR LITORAL PIONE        CURITIBA     BR";"TOLL AND BRIDGE FEES";"11.40";"2024-10-02 08:08:00"
"285114";"71561";"Compra Pré-Pago Débito Visa";"Visa";"DALVAAPARECIDAPLA        ARARAS       BR";"DEPARTMENT STORES";"12.50";"2024-10-02 08:09:00"
"43128";"153753";"Compra Pré-Pago Débito Visa";"Visa";"ArabenzLtda              ARARAS       BR";"AUTOMOTIVE PARTS AND ACCESSORIES STORES";"385.00";"2024-10-02 08:09:00"
"145427";"121080";"Compra Pré-Pago Débito Visa";"Visa";"AutoPostoNgrLtda         CUBATAO      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1000.00";"2024-10-02 08:09:00"
"168852";"97443";"Compra Pré-Pago Débito Visa";"Visa";"IdealGuapoLtda           GUARAPUAVA   BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"100.00";"2024-10-02 08:10:00"
"92317";"92307";"Compra Pré-Pago Débito Visa";"Visa";"EIXO SP CONCESSIONARIA   Sao Carlos   BR";"TOLL AND BRIDGE FEES";"93.40";"2024-10-02 08:10:00"
"58755";"58747";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO COMETA LTDA   SALTO GRANDE BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1381.44";"2024-10-02 08:10:00"
"43614";"132634";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE E CONVENIE   UBERABA      BR";"EATING PLACES AND RESTAURANTS";"32.00";"2024-10-02 08:12:00"
"80388";"89952";"Compra Pré-Pago Débito Visa";"Visa";"ATACADAO 651 AS          BARRETOS     BR";"WHOLESALE CLUBS";"2286.44";"2024-10-02 08:13:00"
"184609";"129196";"Compra Pré-Pago Débito Visa";"Visa";"ANJO AZUL ESTACIONAMENTO SAO JOAQUIM DBR";"GROCERY STORES AND SUPERMARKETS";"9.00";"2024-10-02 08:13:00"
"41275";"41267";"Compra Pré-Pago Débito Visa";"Visa";"SevenPharma              MARTINOPOLIS BR";"DRUG STORES AND PHARMACIES";"44.96";"2024-10-02 08:13:00"
"256048";"114338";"Compra Pré-Pago Débito Visa";"Visa";"BRASIL PETRO             CASTILHO     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"3010.63";"2024-10-02 08:13:00"
"306077";"127516";"Compra Pré-Pago Débito Visa";"Visa";"BorrachariaSabia         LUCAS DO RIO BR";"AUTOMOTIVE PARTS AND ACCESSORIES STORES";"100.00";"2024-10-02 08:14:00"
"47826";"47818";"Compra Pré-Pago Débito Visa";"Visa";"BORRACHARIA E LANCHONE   Bela Vista   BR";"TIRE RETREADING AND REPAIR SHOPS";"2820.00";"2024-10-02 08:14:00"
"296257";"106602";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DAS ROD   CHAPADAO DO SBR";"TOLL AND BRIDGE FEES";"90.30";"2024-10-02 08:14:00"
"253094";"136334";"Compra Pré-Pago Débito Visa";"Visa";"PostoPiloto              BELA VISTA DOBR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"626.30";"2024-10-02 08:16:00"
"77189";"77181";"Compra Pré-Pago Débito Visa";"Visa";"ANGELO CESAR BONATOPANIFIARAPONGAS    BR";"BAKERIES";"6.00";"2024-10-02 08:16:00"
"45535";"45527";"Compra Pré-Pago Débito Visa";"Visa";"IQUEGAMI SUPERMER        OLIMPIA      BR";"GROCERY STORES AND SUPERMARKETS";"36.82";"2024-10-02 08:16:00"
"296934";"116591";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DE RODO   CAMPO GRANDE BR";"TOLL AND BRIDGE FEES";"59.50";"2024-10-02 08:16:00"
"190912";"159568";"Compra Pré-Pago Débito Visa";"Visa";"MP *RESTCANTINHO         CAMAPU       BR";"EATING PLACES AND RESTAURANTS";"20.00";"2024-10-02 08:17:00"
"268332";"171036";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO PIRAPORA II   PORECATU     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1000.00";"2024-10-02 08:17:00"
"41100";"149853";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE COMENDADOR   SERTAOZINHO  BR";"EATING PLACES AND RESTAURANTS";"15.00";"2024-10-02 08:18:00"
"102597";"102586";"Compra Pré-Pago Débito Visa";"Visa";"JANETE INES BERTE        PARANAGUA    BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"8.00";"2024-10-02 08:18:00"
"303568";"68494";"Compra Pré-Pago Débito Visa";"Visa";"IONARA QUADROS PAGLIOCO  ELDORADO     BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"47.27";"2024-10-02 08:18:00"
"287724";"134231";"Compra Pré-Pago Débito Visa";"Visa";"AutoPecasMr              RIBEIRAO DO PBR";"AUTOMOTIVE PARTS AND ACCESSORIES STORES";"41.70";"2024-10-02 08:18:00"
"287579";"87825";"Compra Pré-Pago Débito Visa";"Visa";"SUPERBARATAO             CEU AZUL     BR";"GROCERY STORES AND SUPERMARKETS";"77.88";"2024-10-02 08:18:00"
"268332";"171036";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO PIRAPORA II   PORECATU     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1000.00";"2024-10-02 08:18:00"
"190272";"88512";"Compra Pré-Pago Débito Visa";"Visa";"DrogalSaoJoaquim         PIRACICABA   BR";"DRUG STORES AND PHARMACIES";"84.07";"2024-10-02 08:19:00"
"93776";"93766";"Compra Pré-Pago Débito Visa";"Visa";"TecoAutoPosto            JOAQUIM TAVORBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"52.00";"2024-10-02 08:20:00"
"254933";"173260";"Compra Pré-Pago Débito Visa";"Visa";"MP *99POPJHONATA         JANDIRA      BR";"TAXICABS AND LIMOUSINES";"9.60";"2024-10-02 08:21:00"
"53762";"53754";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DA RODO   CHAPADAO DO SBR";"TOLL AND BRIDGE FEES";"48.80";"2024-10-02 08:21:00"
"83701";"78448";"Compra Pré-Pago Débito Visa";"Visa";"LANCHONETE DO MEL        PONTA GROSSA BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"21.00";"2024-10-02 08:21:00"
"55712";"55704";"Compra Pré-Pago Débito Visa";"Visa";"MP *PARADADOLANCH        PARANAGU     BR";"FAST FOOD RESTAURANTS";"18.00";"2024-10-02 08:22:00"
"254933";"173260";"Saque Pré-Pago Débito Visa";"Visa";"TECBAN-DROG DF FARMA S   BARUERI      BR";"FINANCIAL INSTITUTIONS - AUTOMATED CASH DISBURSEMENTS";"200.00";"2024-10-02 08:22:00"
"213606";"128317";"Compra Pré-Pago Débito Visa";"Visa";"MP *PARADINHAMARC        GARUVA       BR";"FAST FOOD RESTAURANTS";"18.00";"2024-10-02 08:22:00"
"45831";"45823";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE CRISOSTOMO   PITANGUEIRAS BR";"EATING PLACES AND RESTAURANTS";"8.00";"2024-10-02 08:22:00"
"188737";"168475";"Compra Pré-Pago Débito Visa";"Visa";"PantanalErvas            BANDEIRANTES BR";"DRUG STORES AND PHARMACIES";"45.00";"2024-10-02 08:24:00"
"302704";"165847";"Compra Pré-Pago Débito Visa";"Visa";"CHEROKEE GRANPOSTO       NOVA ODESSA  BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1084.93";"2024-10-02 08:24:00"
"89204";"89195";"Compra Pré-Pago Débito Visa";"Visa";"POSTO 44 PARANAGUA       PARANAGUA    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"544.72";"2024-10-02 08:25:00"
"286802";"149249";"Compra Pré-Pago Débito Visa";"Visa";"PG *TON SSLUBRIFICAN     GUAIRA       BR";"HARDWARE STORES";"18.00";"2024-10-02 08:26:00"
"44004";"49222";"Compra Pré-Pago Débito Visa";"Visa";"Lanchonete               SANTOS       BR";"FAST FOOD RESTAURANTS";"7.00";"2024-10-02 08:26:00"
"100365";"100354";"Compra Pré-Pago Débito Visa";"Visa";"HORIZONTE AZUL           TOLEDO       BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"4868.00";"2024-10-02 08:27:00"
"77318";"77310";"Compra Pré-Pago Débito Visa";"Visa";"MarisaDeFatimaBar        JATAI        BR";"DEPARTMENT STORES";"16.00";"2024-10-02 08:28:00"
"108368";"108357";"Compra Pré-Pago Débito Visa";"Visa";"LUCIANI DE PAULA         CHAPADAO DO SBR";"DRUG STORES AND PHARMACIES";"12.00";"2024-10-02 08:29:00"
"287724";"134231";"Compra Pré-Pago Débito Visa";"Visa";"Minha Casa Materiais paraRIBEIRAO DO PBR";"LUMBER AND BUILDING MATERIALS STORES";"60.00";"2024-10-02 08:29:00"
"81935";"111723";"Compra Pré-Pago Débito Visa";"Visa";"POSTO DOM PEDRO V        VITORIA DA COBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"2200.00";"2024-10-02 08:30:00"
"84206";"84197";"Compra Pré-Pago Débito Visa";"Visa";"ANJO AZUL ESTACIONAMENTO SAO JOAQUIM DBR";"GROCERY STORES AND SUPERMARKETS";"21.50";"2024-10-02 08:30:00"
"117383";"111158";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADOS BAVARESCO  PARANAGUA    BR";"GROCERY STORES AND SUPERMARKETS";"120.16";"2024-10-02 08:31:00"
"77856";"77848";"Compra Pré-Pago Débito Visa";"Visa";"MP *PANIFICADORA         JATAIZINHO   BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"25.00";"2024-10-02 08:31:00"
"177026";"79694";"Compra Pré-Pago Débito Visa";"Visa";"PG *TON BORRACHARIA      QUATRO BARRASBR";"PARKING LOTS AND GARAGES";"85.00";"2024-10-02 08:33:00"
"185128";"146403";"Compra Pré-Pago Débito Visa";"Visa";"AutoEletrica             BATAGUASSU   BR";"AUTOMOTIVE PARTS AND ACCESSORIES STORES";"119.00";"2024-10-02 08:35:00"
"65165";"65157";"Compra Pré-Pago Débito Visa";"Visa";"LAR POSTO SHE            SANTA HELENA BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"11.57";"2024-10-02 08:35:00"
"153828";"142373";"Compra Pré-Pago Débito Visa";"Visa";"CLAUDINES CARPENEDO      JOAO PINHEIROBR";"EATING PLACES AND RESTAURANTS";"19.00";"2024-10-02 08:36:00"
"310637";"54006";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO TAKAO GUAIC   GUAICARA     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"90.00";"2024-10-02 08:38:00"
"188737";"168475";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DE RODO   CAMPO GRANDE BR";"TOLL AND BRIDGE FEES";"51.80";"2024-10-02 08:39:00"
"190764";"119258";"Compra Pré-Pago Débito Visa";"Visa";"AutoPostoTapejara        TAPEJARA     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1600.00";"2024-10-02 08:39:00"
"302704";"165847";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE E LAN        NOVA ODESSA  BR";"EATING PLACES AND RESTAURANTS";"16.00";"2024-10-02 08:40:00"
"310112";"100130";"Compra Pré-Pago Débito Visa";"Visa";"POSTO BARAO DE AR        ARARAS       BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"3000.00";"2024-10-02 08:40:00"
"45631";"126479";"Compra Pré-Pago Débito Visa";"Visa";"NELMA TERESINHA B        LENCOIS PAULIBR";"EATING PLACES AND RESTAURANTS";"33.90";"2024-10-02 08:42:00"
"69802";"69794";"Compra Pré-Pago Débito Visa";"Visa";"GAS BRAS                 OURINHOS     BR";"MISCELLANEOUS AND SPECIALTY RETAIL STORES";"30.00";"2024-10-02 08:42:00"
"83723";"83714";"Compra Pré-Pago Débito Visa";"Visa";"CHURRASCARIA 7           ARARAS       BR";"EATING PLACES AND RESTAURANTS";"24.00";"2024-10-02 08:44:00"
"268290";"121308";"Compra Pré-Pago Débito Visa";"Visa";"Supermercado             CIANORTE     BR";"GROCERY STORES AND SUPERMARKETS";"18.99";"2024-10-02 08:45:00"
"190173";"43060";"Compra Pré-Pago Débito Visa";"Visa";"ESTACENTER PARKING       CUBATAO      BR";"PARKING LOTS AND GARAGES";"30.00";"2024-10-02 08:45:00"
"210617";"173287";"Compra Pré-Pago Débito Visa";"Visa";"POSTO ALDO               PARANAGUA    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"40.00";"2024-10-02 08:46:00"
"131226";"171730";"Compra Pré-Pago Débito Visa";"Visa";"EPR LITORAL PIONE        CURITIBA     BR";"TOLL AND BRIDGE FEES";"135.60";"2024-10-02 08:47:00"
"83723";"83714";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO BR ARARAS     ARARAS       BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"3071.35";"2024-10-02 08:47:00"
"95480";"95470";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE ROTA 51      VENTANIA     BR";"EATING PLACES AND RESTAURANTS";"20.00";"2024-10-02 08:48:00"
"175504";"165225";"Compra Pré-Pago Débito Visa";"Visa";"EPR LITORAL PIONE        CURITIBA     BR";"TOLL AND BRIDGE FEES";"135.60";"2024-10-02 08:48:00"
"62072";"62064";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO SANTA TEREZ   AVARE        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1717.50";"2024-10-02 08:49:00"
"262639";"125351";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO JOAO P        MATAO        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"20.00";"2024-10-02 08:49:00"
"305277";"166701";"Compra Pré-Pago Débito Visa";"Visa";"RedepostoRegente         REGENTE FEIJOBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"111.92";"2024-10-02 08:49:00"
"43938";"43930";"Compra Pré-Pago Débito Visa";"Visa";"POSTO 7                  AMERICANA    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"2297.60";"2024-10-02 08:49:00"
"289225";"131144";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO VALDUGA       CATANDUVAS   BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"24.00";"2024-10-02 08:50:00"
"58450";"102152";"Compra Pré-Pago Débito Visa";"Visa";"TRANSPORTADORA E         BATAGUASSU   BR";"MOTOR FREIGHT CARRIERS AND TRUCKING - LOCAL AND LONG DISTANCE, MOVING AND STORAGE COMPANIES, AND LOCAL DELIVERY";"7.00";"2024-10-02 08:50:00"
"268165";"117294";"Compra Pré-Pago Débito Visa";"Visa";"GUTTO SUPERMERCADO       Andira       BR";"GROCERY STORES AND SUPERMARKETS";"77.98";"2024-10-02 08:50:00"
"84350";"102744";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO BARRETAO      BARRETOS     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"2256.75";"2024-10-02 08:51:00"
"240403";"153161";"Compra Pré-Pago Débito Visa";"Visa";"JoaoMarianoDe            UBERABA      BR";"EATING PLACES AND RESTAURANTS";"5.00";"2024-10-02 08:51:00"
"252981";"89942";"Compra Pré-Pago Débito Visa";"Visa";"NEVES SUPERMERCADOS      FRUTAL       BR";"GROCERY STORES AND SUPERMARKETS";"44.26";"2024-10-02 08:51:00"
"190841";"84437";"Compra Pré-Pago Débito Visa";"Visa";"POSTO BARRA LIMPA        MATAO        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"282.00";"2024-10-02 08:52:00"
"79194";"79186";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DE RODO   CAMPO GRANDE BR";"TOLL AND BRIDGE FEES";"31.00";"2024-10-02 08:52:00"
"139692";"132749";"Compra Pré-Pago Débito Visa";"Visa";"ANJO AZUL ESTACIONAMENTO SAO JOAQUIM DBR";"GROCERY STORES AND SUPERMARKETS";"10.00";"2024-10-02 08:53:00"
"253427";"129772";"Compra Pré-Pago Débito Visa";"Visa";"OFICINA E BORRACHARIA    INOCENCIA    BR";"AUTOMOTIVE SERVICE SHOPS (NON-DEALER)";"1000.00";"2024-10-02 08:54:00"
"308274";"43500";"Compra Pré-Pago Débito Visa";"Visa";"PostoPiloto7             ROLANDIA     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"952.93";"2024-10-02 08:54:00"
"60536";"60528";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO AG6 LT        MAFRA        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"283.89";"2024-10-02 08:55:00"
"43192";"110525";"Compra Pré-Pago Débito Visa";"Visa";"POSTO BARRA LIMPA        MATAO        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"831.00";"2024-10-02 08:55:00"
"137160";"65978";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DE RODO   CAMPO GRANDE BR";"TOLL AND BRIDGE FEES";"51.00";"2024-10-02 08:55:00"
"255485";"112393";"Compra Pré-Pago Débito Visa";"Visa";"EXTRA MERCADO 5741 ORL   ORLANDIA     BR";"GROCERY STORES AND SUPERMARKETS";"28.66";"2024-10-02 08:56:00"
"239737";"141952";"Compra Pré-Pago Débito Visa";"Visa";"PSJ BARRETOS COMERCIO    RIBEIRAO PRETBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"500.00";"2024-10-02 08:56:00"
"182916";"83928";"Saque Pré-Pago Débito Visa";"Visa";"TECBAN-EXTRA GUAIRA II   GUAIRA       BR";"FINANCIAL INSTITUTIONS - AUTOMATED CASH DISBURSEMENTS";"1000.00";"2024-10-02 08:58:00"
"134316";"171747";"Compra Pré-Pago Débito Visa";"Visa";"FARMACIA UNIPRECO        PARANAGUA    BR";"DRUG STORES AND PHARMACIES";"39.90";"2024-10-02 08:58:00"
"182494";"59796";"Compra Pré-Pago Débito Visa";"Visa";"OFERTAO SUPERMERCADO     PARANAGUA    BR";"GROCERY STORES AND SUPERMARKETS";"30.00";"2024-10-02 08:58:00"
"311150";"169739";"Compra Pré-Pago Débito Visa";"Visa";"RedepostoRegente         REGENTE FEIJOBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"3366.05";"2024-10-02 08:58:00"
"182494";"59796";"Compra Pré-Pago Débito Visa";"Visa";"OFERTAO SUPERMERCADO     PARANAGUA    BR";"GROCERY STORES AND SUPERMARKETS";"14.57";"2024-10-02 08:59:00"
"182092";"171049";"Compra Pré-Pago Débito Visa";"Visa";"CARA NOVA MAT CONSTR     PONTA GROSSA BR";"LUMBER AND BUILDING MATERIALS STORES";"17.00";"2024-10-02 08:59:00"
"55006";"54998";"Compra Pré-Pago Débito Visa";"Visa";"MECANICA ZILIO LTDA      COLOMBO      BR";"AUTOMOTIVE SERVICE SHOPS (NON-DEALER)";"2310.00";"2024-10-02 08:59:00"
"59973";"59965";"Compra Pré-Pago Débito Visa";"Visa";"CICERO SEGATTO           ANDIRA       BR";"GROCERY STORES AND SUPERMARKETS";"20.48";"2024-10-02 08:59:00"
"53760";"53752";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DA RODO   CHAPADAO DO SBR";"TOLL AND BRIDGE FEES";"48.80";"2024-10-02 08:59:00"
"198189";"113949";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO AG6 LT        MAFRA        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"423.23";"2024-10-02 09:00:00"
"190301";"139710";"Compra Pré-Pago Débito Visa";"Visa";"PIRATININGA              SAO BERNARDO BR";"TOLL AND BRIDGE FEES";"184.00";"2024-10-02 09:00:00"
"107629";"107618";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO AG6 LT        MAFRA        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"420.80";"2024-10-02 09:01:00"
"79785";"79777";"Compra Pré-Pago Débito Visa";"Visa";"SHOPP DO CAMINHONEIRO    UBERABA      BR";"AUTOMOTIVE PARTS AND ACCESSORIES STORES";"110.00";"2024-10-02 09:01:00"
"128935";"122710";"Compra Pré-Pago Débito Visa";"Visa";"POSTO CAMPEAO            JARAGUARI    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1.00";"2024-10-02 09:02:00"
"77856";"77848";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADOS SUPER SU   IBIPORA      BR";"GROCERY STORES AND SUPERMARKETS";"95.30";"2024-10-02 09:02:00"
"281658";"84429";"Compra Pré-Pago Débito Visa";"Visa";"MEFerrazArtigosDe        JUNDIAI      BR";"OPTICIANS, OPTICAL GOODS, AND EYEGLASSES";"7.00";"2024-10-02 09:03:00"
"295542";"76777";"Compra Pré-Pago Débito Visa";"Visa";"RAFA RESTAURANTE III     UBERABA      BR";"EATING PLACES AND RESTAURANTS";"18.00";"2024-10-02 09:03:00"
"77856";"77848";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADOS SUPER SU   IBIPORA      BR";"GROCERY STORES AND SUPERMARKETS";"15.00";"2024-10-02 09:03:00"
"139355";"46580";"Compra Pré-Pago Débito Visa";"Visa";"CONVENIENCIA POSTO 295   LENCOIS PAULIBR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"46.30";"2024-10-02 09:05:00"
"103694";"67394";"Compra Pré-Pago Débito Visa";"Visa";"CHURRASCARIA E LANCHON   SANTA ADELIA BR";"EATING PLACES AND RESTAURANTS";"68.50";"2024-10-02 09:05:00"
